Group,Project,Site,Country,WMO Code,Latitude,Longitude,Altitude,Type of Site,Source of Information,Sample Name,Media Type,Date,Begin of Period,End of Period,Comment,O18,O18 Provider,H2,H2 Provider,H3,H3 Error,H3 Provider,Precipitation,Air Temperature,Vapour Pressure
GNIP,GNIP/M/XX/01,PRETORIA,ZA,6826200,-25.73,28.18,1330,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng]",196109,Water - Precipitation - unspecified (not reported),1961-09-15,1961-09-01,1961-09-30,,-2.5,University of Copenhagen,-12.4,University of Copenhagen,,,,40,18.4,10.1
GNIP,GNIP/M/XX/01,PRETORIA,ZA,6826200,-25.73,28.18,1330,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng]",196110,Water - Precipitation - unspecified (not reported),1961-10-15,1961-10-01,1961-10-31,,-2.1,University of Copenhagen,1.2,University of Copenhagen,,,,100,20,10
GNIP,GNIP/M/XX/01,PRETORIA,ZA,6826200,-25.73,28.18,1330,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng]",196111,Water - Precipitation - unspecified (not reported),1961-11-15,1961-11-01,1961-11-30,,-4,University of Copenhagen,-12.4,University of Copenhagen,,,,110,19.7,15.3
GNIP,GNIP/M/XX/01,PRETORIA,ZA,6826200,-25.73,28.18,1330,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng]",196112,Water - Precipitation - unspecified (not reported),1961-12-15,1961-12-01,1961-12-31,,-1.6,University of Copenhagen,-5.6,University of Copenhagen,,,,70,20.4,16
GNIP,GNIP/M/XX/01,PRETORIA,ZA,6826200,-25.73,28.18,1330,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng]",196201,Water - Precipitation - unspecified (not reported),1962-01-15,1962-01-01,1962-01-31,,-3.1,University of Copenhagen,-15.5,University of Copenhagen,16.4,,Radioactive Dating Laboratory,90,22,16.6
GNIP,GNIP/M/XX/01,PRETORIA,ZA,6826200,-25.73,28.18,1330,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng]",196202,Water - Precipitation - unspecified (not reported),1962-02-15,1962-02-01,1962-02-28,,-3.6,University of Copenhagen,-19.2,University of Copenhagen,14.6,,Radioactive Dating Laboratory,150,21.7,16.8
GNIP,GNIP/M/XX/01,PRETORIA,ZA,6826200,-25.73,28.18,1330,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng]",196203,Water - Precipitation - unspecified (not reported),1962-03-15,1962-03-01,1962-03-31,,-1.6,University of Copenhagen,-2.5,University of Copenhagen,16.1,,Radioactive Dating Laboratory,70,19.9,14.4
GNIP,GNIP/M/XX/01,PRETORIA,ZA,6826200,-25.73,28.18,1330,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng]",196204,Water - Precipitation - unspecified (not reported),1962-04-15,1962-04-01,1962-04-30,,-4.8,University of Copenhagen,-23.6,University of Copenhagen,15.1,,Radioactive Dating Laboratory,50,16.3,11.4
GNIP,GNIP/M/XX/01,PRETORIA,ZA,6826200,-25.73,28.18,1330,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng]",196205,Water - Precipitation - unspecified (not reported),1962-05-15,1962-05-01,1962-05-31,,-0.4,University of Copenhagen,-8.7,University of Copenhagen,,,,1,12.3,8
GNIP,GNIP/M/XX/01,PRETORIA,ZA,6826200,-25.73,28.18,1330,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng]",196206,Water - Precipitation - unspecified (not reported),1962-06-15,1962-06-01,1962-06-30,,,,,,,,,,10.3,5.3
GNIP,GNIP/M/XX/01,PRETORIA,ZA,6826200,-25.73,28.18,1330,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng]",196207,Water - Precipitation - unspecified (not reported),1962-07-15,1962-07-01,1962-07-31,,,,,,,,,,10.2,6.4
GNIP,GNIP/M/XX/01,PRETORIA,ZA,6826200,-25.73,28.18,1330,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng]",196208,Water - Precipitation - unspecified (not reported),1962-08-15,1962-08-01,1962-08-31,,-2.4,University of Copenhagen,-14.9,University of Copenhagen,,,,2,13.4,6.2
GNIP,GNIP/M/XX/01,PRETORIA,ZA,6826200,-25.73,28.18,1330,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng]",196209,Water - Precipitation - unspecified (not reported),1962-09-15,1962-09-01,1962-09-30,,-1.6,University of Copenhagen,-8.1,University of Copenhagen,,,,1,18.6,8.3
GNIP,GNIP/M/XX/01,PRETORIA,ZA,6826200,-25.73,28.18,1330,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng]",196210,Water - Precipitation - unspecified (not reported),1962-10-15,1962-10-01,1962-10-31,,-0.2,University of Copenhagen,0.6,University of Copenhagen,42.7,,Radioactive Dating Laboratory,30,20.6,11.8
GNIP,GNIP/M/XX/01,PRETORIA,ZA,6826200,-25.73,28.18,1330,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng]",196211,Water - Precipitation - unspecified (not reported),1962-11-15,1962-11-01,1962-11-30,,-5,University of Copenhagen,-25.5,University of Copenhagen,44.8,,Radioactive Dating Laboratory,160,19.7,15.8
GNIP,GNIP/M/XX/01,PRETORIA,ZA,6826200,-25.73,28.18,1330,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng]",196212,Water - Precipitation - unspecified (not reported),1962-12-15,1962-12-01,1962-12-31,,-3.6,University of Copenhagen,-14.9,University of Copenhagen,62.3,,Radioactive Dating Laboratory,60,21.2,15.3
GNIP,GNIP/M/XX/01,PRETORIA,ZA,6826200,-25.73,28.18,1330,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng]",196301,Water - Precipitation - unspecified (not reported),1963-01-15,1963-01-01,1963-01-31,,-4.7,University of Copenhagen,-17.4,University of Copenhagen,37.1,,Radioactive Dating Laboratory,150,20.6,16.4
GNIP,GNIP/M/XX/01,PRETORIA,ZA,6826200,-25.73,28.18,1330,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng]",196302,Water - Precipitation - unspecified (not reported),1963-02-15,1963-02-01,1963-02-28,,0.4,University of Copenhagen,10.6,University of Copenhagen,47.7,,Radioactive Dating Laboratory,10,21.5,14.8
GNIP,GNIP/M/XX/01,PRETORIA,ZA,6826200,-25.73,28.18,1330,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng]",196303,Water - Precipitation - unspecified (not reported),1963-03-15,1963-03-01,1963-03-31,,-1.1,University of Copenhagen,6.2,University of Copenhagen,,,,20,19.5,12.6
GNIP,GNIP/M/XX/01,PRETORIA,ZA,6826200,-25.73,28.18,1330,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng]",196304,Water - Precipitation - unspecified (not reported),1963-04-15,1963-04-01,1963-04-30,,-5.7,University of Copenhagen,-32.9,University of Copenhagen,26.7,,Radioactive Dating Laboratory,90,15.9,12
GNIP,GNIP/M/XX/01,PRETORIA,ZA,6826200,-25.73,28.18,1330,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng]",196305,Water - Precipitation - unspecified (not reported),1963-05-15,1963-05-01,1963-05-31,,-1,University of Copenhagen,7.5,University of Copenhagen,5.6,,Radioactive Dating Laboratory,10,12.3,8.7
GNIP,GNIP/M/XX/01,PRETORIA,ZA,6826200,-25.73,28.18,1330,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng]",196306,Water - Precipitation - unspecified (not reported),1963-06-15,1963-06-01,1963-06-30,,-4,University of Copenhagen,-12.4,University of Copenhagen,73,,Radioactive Dating Laboratory,60,9.6,8.2
GNIP,GNIP/M/XX/01,PRETORIA,ZA,6826200,-25.73,28.18,1330,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng]",196307,Water - Precipitation - unspecified (not reported),1963-07-15,1963-07-01,1963-07-31,,1,University of Copenhagen,23.6,University of Copenhagen,90,,Radioactive Dating Laboratory,10,9.3,7.2
GNIP,GNIP/M/XX/01,PRETORIA,ZA,6826200,-25.73,28.18,1330,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng]",196308,Water - Precipitation - unspecified (not reported),1963-08-15,1963-08-01,1963-08-31,,,,,,,,,,12.4,6.3
GNIP,GNIP/M/XX/01,PRETORIA,ZA,6826200,-25.73,28.18,1330,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng]",196309,Water - Precipitation - unspecified (not reported),1963-09-15,1963-09-01,1963-09-30,,,,,,,,,,18.4,8.8
GNIP,GNIP/M/XX/01,PRETORIA,ZA,6826200,-25.73,28.18,1330,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng]",196310,Water - Precipitation - unspecified (not reported),1963-10-15,1963-10-01,1963-10-31,,-4,University of Copenhagen,-21.7,University of Copenhagen,86,,Radioactive Dating Laboratory,70,20.1,12.6
GNIP,GNIP/M/XX/01,PRETORIA,ZA,6826200,-25.73,28.18,1330,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng]",196311,Water - Precipitation - unspecified (not reported),1963-11-15,1963-11-01,1963-11-30,,-3.6,University of Copenhagen,-21.7,University of Copenhagen,67,,Radioactive Dating Laboratory,120,20.1,14.1
GNIP,GNIP/M/XX/01,PRETORIA,ZA,6826200,-25.73,28.18,1330,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng]",196312,Water - Precipitation - unspecified (not reported),1963-12-15,1963-12-01,1963-12-31,,-5.8,University of Copenhagen,-34.8,University of Copenhagen,64,,Radioactive Dating Laboratory,60,21.8,15.4
GNIP,GNIP/M/XX/01,PRETORIA,ZA,6826200,-25.73,28.18,1330,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng]",196401,Water - Precipitation - unspecified (not reported),1964-01-15,1964-01-01,1964-01-31,,-3.2,University of Copenhagen,-12.4,University of Copenhagen,52,,Radioactive Dating Laboratory,200,21,10.1
GNIP,GNIP/M/XX/01,PRETORIA,ZA,6826200,-25.73,28.18,1330,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng]",196402,Water - Precipitation - unspecified (not reported),1964-02-15,1964-02-01,1964-02-29,,-1.6,University of Copenhagen,-1.3,University of Copenhagen,68,,Radioactive Dating Laboratory,70,22.3,17.4
GNIP,GNIP/M/XX/01,PRETORIA,ZA,6826200,-25.73,28.18,1330,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng]",196403,Water - Precipitation - unspecified (not reported),1964-03-15,1964-03-01,1964-03-31,,0.8,University of Copenhagen,,,46,,Radioactive Dating Laboratory,60,21.9,16.2
GNIP,GNIP/M/XX/01,PRETORIA,ZA,6826200,-25.73,28.18,1330,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng]",196404,Water - Precipitation - unspecified (not reported),1964-04-15,1964-04-01,1964-04-30,,0.4,University of Copenhagen,11.8,University of Copenhagen,39,,Radioactive Dating Laboratory,40,17.2,12.1
GNIP,GNIP/M/XX/01,PRETORIA,ZA,6826200,-25.73,28.18,1330,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng]",196405,Water - Precipitation - unspecified (not reported),1964-05-15,1964-05-01,1964-05-31,,-0.4,University of Copenhagen,3.7,University of Copenhagen,,,,10,13.1,8.8
GNIP,GNIP/M/XX/01,PRETORIA,ZA,6826200,-25.73,28.18,1330,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng]",196406,Water - Precipitation - unspecified (not reported),1964-06-15,1964-06-01,1964-06-30,,-3,University of Copenhagen,-4.4,University of Copenhagen,,,,4,7.9,5.8
GNIP,GNIP/M/XX/01,PRETORIA,ZA,6826200,-25.73,28.18,1330,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng]",196407,Water - Precipitation - unspecified (not reported),1964-07-15,1964-07-01,1964-07-31,,,,,,,,,,8.5,5.1
GNIP,GNIP/M/XX/01,PRETORIA,ZA,6826200,-25.73,28.18,1330,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng]",196408,Water - Precipitation - unspecified (not reported),1964-08-15,1964-08-01,1964-08-31,,,,,,,,,,12.5,7.2
GNIP,GNIP/M/XX/01,PRETORIA,ZA,6826200,-25.73,28.18,1330,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng]",196409,Water - Precipitation - unspecified (not reported),1964-09-15,1964-09-01,1964-09-30,,2.5,University of Copenhagen,23.6,University of Copenhagen,,,,15,17.7,8.7
GNIP,GNIP/M/XX/01,PRETORIA,ZA,6826200,-25.73,28.18,1330,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng]",196410,Water - Precipitation - unspecified (not reported),1964-10-15,1964-10-01,1964-10-31,,-2.5,University of Copenhagen,-6.2,University of Copenhagen,,,,175,18,14.6
GNIP,GNIP/M/XX/01,PRETORIA,ZA,6826200,-25.73,28.18,1330,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng]",196411,Water - Precipitation - unspecified (not reported),1964-11-15,1964-11-01,1964-11-30,,-0.7,University of Copenhagen,-2.5,University of Copenhagen,,,,28,20.3,13.5
GNIP,GNIP/M/XX/01,PRETORIA,ZA,6826200,-25.73,28.18,1330,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng]",196412,Water - Precipitation - unspecified (not reported),1964-12-15,1964-12-01,1964-12-31,,-4.8,University of Copenhagen,-22.4,University of Copenhagen,,,,205,19.4,16.4
GNIP,GNIP/M/XX/01,PRETORIA,ZA,6826200,-25.73,28.18,1330,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng]",196501,Water - Precipitation - unspecified (not reported),1965-01-15,1965-01-01,1965-01-31,,-1.9,University of Copenhagen,1.2,University of Copenhagen,,,,40,21.1,17.2
GNIP,GNIP/M/XX/01,PRETORIA,ZA,6826200,-25.73,28.18,1330,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng]",196502,Water - Precipitation - unspecified (not reported),1965-02-15,1965-02-01,1965-02-28,,-1.7,University of Copenhagen,1.2,University of Copenhagen,,,,51,22.4,15.9
GNIP,GNIP/M/XX/01,PRETORIA,ZA,6826200,-25.73,28.18,1330,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng]",196503,Water - Precipitation - unspecified (not reported),1965-03-15,1965-03-01,1965-03-31,,,,,,,,,41,20.2,13.9
GNIP,GNIP/M/XX/01,PRETORIA,ZA,6826200,-25.73,28.18,1330,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng]",196504,Water - Precipitation - unspecified (not reported),1965-04-15,1965-04-01,1965-04-30,,-3.9,University of Copenhagen,-11.8,University of Copenhagen,,,,111,16,12.5
GNIP,GNIP/M/XX/01,PRETORIA,ZA,6826200,-25.73,28.18,1330,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng]",196505,Water - Precipitation - unspecified (not reported),1965-05-15,1965-05-01,1965-05-31,,-1.64,University of Copenhagen,3.7,University of Copenhagen,,,,16,12.8,9.3
GNIP,GNIP/M/XX/01,PRETORIA,ZA,6826200,-25.73,28.18,1330,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng]",196506,Water - Precipitation - unspecified (not reported),1965-06-15,1965-06-01,1965-06-30,,,,,,,,,,8.4,6.1
GNIP,GNIP/M/XX/01,PRETORIA,ZA,6826200,-25.73,28.18,1330,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng]",196507,Water - Precipitation - unspecified (not reported),1965-07-15,1965-07-01,1965-07-31,,-1.4,University of Copenhagen,-4.4,University of Copenhagen,,,,6,10,7.3
GNIP,GNIP/M/XX/01,PRETORIA,ZA,6826200,-25.73,28.18,1330,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng]",196508,Water - Precipitation - unspecified (not reported),1965-08-15,1965-08-01,1965-08-31,,1.93,University of Copenhagen,9.3,University of Copenhagen,,,,1,14.1,8.2
GNIP,GNIP/M/XX/01,PRETORIA,ZA,6826200,-25.73,28.18,1330,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng]",196509,Water - Precipitation - unspecified (not reported),1965-09-15,1965-09-01,1965-09-30,,,,,,,,,5,16.9,9.4
GNIP,GNIP/M/XX/01,PRETORIA,ZA,6826200,-25.73,28.18,1330,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng]",196510,Water - Precipitation - unspecified (not reported),1965-10-15,1965-10-01,1965-10-31,,-2.02,University of Copenhagen,3.7,University of Copenhagen,107.3,7,International Atomic Energy Agency,12,17.6,9
GNIP,GNIP/M/XX/01,PRETORIA,ZA,6826200,-25.73,28.18,1330,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng]",196511,Water - Precipitation - unspecified (not reported),1965-11-15,1965-11-01,1965-11-30,,-1.07,University of Copenhagen,4.4,University of Copenhagen,65.3,2.6,International Atomic Energy Agency,63,20.8,13.7
GNIP,GNIP/M/XX/01,PRETORIA,ZA,6826200,-25.73,28.18,1330,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng]",196512,Water - Precipitation - unspecified (not reported),1965-12-15,1965-12-01,1965-12-31,,-1.83,University of Copenhagen,0.6,University of Copenhagen,49.3,2.4,International Atomic Energy Agency,70,23.1,13.8
GNIP,GNIP/M/XX/01,PRETORIA,ZA,6826200,-25.73,28.18,1330,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng]",196601,Water - Precipitation - unspecified (not reported),1966-01-15,1966-01-01,1966-01-31,,-6.02,University of Copenhagen,-35.4,University of Copenhagen,39,1.8,International Atomic Energy Agency,103,24,17.3
GNIP,GNIP/M/XX/01,PRETORIA,ZA,6826200,-25.73,28.18,1330,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng]",196602,Water - Precipitation - unspecified (not reported),1966-02-15,1966-02-01,1966-02-28,,-4.51,University of Copenhagen,-23,University of Copenhagen,31.7,1.8,International Atomic Energy Agency,88,21.3,16.7
GNIP,GNIP/M/XX/01,PRETORIA,ZA,6826200,-25.73,28.18,1330,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng]",196603,Water - Precipitation - unspecified (not reported),1966-03-15,1966-03-01,1966-03-31,,-1.49,University of Copenhagen,-28.6,University of Copenhagen,37.7,8.3,International Atomic Energy Agency,28,21.8,13.3
GNIP,GNIP/M/XX/01,PRETORIA,ZA,6826200,-25.73,28.18,1330,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng]",196604,Water - Precipitation - unspecified (not reported),1966-04-15,1966-04-01,1966-04-30,,-1.67,University of Copenhagen,-11.2,University of Copenhagen,36.7,1.5,International Atomic Energy Agency,19,17.5,10.7
GNIP,GNIP/M/XX/01,PRETORIA,ZA,6826200,-25.73,28.18,1330,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng]",196605,Water - Precipitation - unspecified (not reported),1966-05-15,1966-05-01,1966-05-31,,-2.11,University of Copenhagen,-2.5,University of Copenhagen,37.5,1.6,International Atomic Energy Agency,19,15,7.6
GNIP,GNIP/M/XX/01,PRETORIA,ZA,6826200,-25.73,28.18,1330,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng]",196606,Water - Precipitation - unspecified (not reported),1966-06-15,1966-06-01,1966-06-30,,-0.01,University of Copenhagen,-4.4,University of Copenhagen,,,,1,12.9,8
GNIP,GNIP/M/XX/01,PRETORIA,ZA,6826200,-25.73,28.18,1330,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng]",196607,Water - Precipitation - unspecified (not reported),1966-07-15,1966-07-01,1966-07-31,,,,,,,,,,12.2,6.1
GNIP,GNIP/M/XX/01,PRETORIA,ZA,6826200,-25.73,28.18,1330,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng]",196608,Water - Precipitation - unspecified (not reported),1966-08-15,1966-08-01,1966-08-31,,,,,,,,,2,14.8,6
GNIP,GNIP/M/XX/01,PRETORIA,ZA,6826200,-25.73,28.18,1330,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng]",196609,Water - Precipitation - unspecified (not reported),1966-09-15,1966-09-01,1966-09-30,,-2.16,University of Copenhagen,,,,,,13,17.9,8.8
GNIP,GNIP/M/XX/01,PRETORIA,ZA,6826200,-25.73,28.18,1330,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng]",196610,Water - Precipitation - unspecified (not reported),1966-10-15,1966-10-01,1966-10-31,,-2,University of Copenhagen,,,,,,151,20.4,12.4
GNIP,GNIP/M/XX/01,PRETORIA,ZA,6826200,-25.73,28.18,1330,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng]",196611,Water - Precipitation - unspecified (not reported),1966-11-15,1966-11-01,1966-11-30,,0.12,University of Copenhagen,11,University of Copenhagen,,,,103,21.5,14
GNIP,GNIP/M/XX/01,PRETORIA,ZA,6826200,-25.73,28.18,1330,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng]",196612,Water - Precipitation - unspecified (not reported),1966-12-15,1966-12-01,1966-12-31,,-4.26,University of Copenhagen,-17.2,University of Copenhagen,,,,199,21.6,17
GNIP,GNIP/M/XX/01,PRETORIA,ZA,6826200,-25.73,28.18,1330,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng]",196701,Water - Precipitation - rain,1967-01-15,1967-01-01,1967-01-31,,-5.42,University of Copenhagen,-27.1,University of Copenhagen,,,,223,22.1,17.8
GNIP,GNIP/M/XX/01,PRETORIA,ZA,6826200,-25.73,28.18,1330,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng]",196702,Water - Precipitation - rain,1967-02-15,1967-02-01,1967-02-28,,-5.68,University of Copenhagen,-31.1,University of Copenhagen,,,,67,20.5,18.3
GNIP,GNIP/M/XX/01,PRETORIA,ZA,6826200,-25.73,28.18,1330,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng]",196703,Water - Precipitation - rain,1967-03-15,1967-03-01,1967-03-31,,-3.65,University of Copenhagen,-12.6,University of Copenhagen,,,,159,19.9,16.7
GNIP,GNIP/M/XX/01,PRETORIA,ZA,6826200,-25.73,28.18,1330,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng]",196704,Water - Precipitation - rain,1967-04-15,1967-04-01,1967-04-30,,-3.45,University of Copenhagen,-10.6,University of Copenhagen,,,,84,16.5,15
GNIP,GNIP/M/XX/01,PRETORIA,ZA,6826200,-25.73,28.18,1330,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng]",196705,Water - Precipitation - rain,1967-05-15,1967-05-01,1967-05-31,,-3.65,University of Copenhagen,-11.8,University of Copenhagen,31.6,1.6,International Atomic Energy Agency,18,14.1,11.7
GNIP,GNIP/M/XX/01,PRETORIA,ZA,6826200,-25.73,28.18,1330,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng]",196706,Water - Precipitation - unspecified (not reported),1967-06-15,1967-06-01,1967-06-30,,,,,,,,,,10.3,7.1
GNIP,GNIP/M/XX/01,PRETORIA,ZA,6826200,-25.73,28.18,1330,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng]",196707,Water - Precipitation - unspecified (not reported),1967-07-15,1967-07-01,1967-07-31,,,,,,,,,,10.2,6.4
GNIP,GNIP/M/XX/01,PRETORIA,ZA,6826200,-25.73,28.18,1330,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng]",196708,Water - Precipitation - rain,1967-08-15,1967-08-01,1967-08-31,,-2.17,University of Copenhagen,-4.7,University of Copenhagen,47.8,2.3,International Atomic Energy Agency,31,13.4,7.9
GNIP,GNIP/M/XX/01,PRETORIA,ZA,6826200,-25.73,28.18,1330,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng]",196709,Water - Precipitation - rain,1967-09-15,1967-09-01,1967-09-30,,1.94,University of Copenhagen,15.6,University of Copenhagen,83.5,7.3,International Atomic Energy Agency,4,19.1,8.6
GNIP,GNIP/M/XX/01,PRETORIA,ZA,6826200,-25.73,28.18,1330,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng]",196710,Water - Precipitation - rain,1967-10-15,1967-10-01,1967-10-31,,-0.99,University of Copenhagen,3.8,University of Copenhagen,60,2.9,International Atomic Energy Agency,54,20.4,11
GNIP,GNIP/M/XX/01,PRETORIA,ZA,6826200,-25.73,28.18,1330,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng]",196711,Water - Precipitation - rain,1967-11-15,1967-11-01,1967-11-30,,0.73,University of Copenhagen,5.8,University of Copenhagen,60.1,3,International Atomic Energy Agency,100,20.8,14.4
GNIP,GNIP/M/XX/01,PRETORIA,ZA,6826200,-25.73,28.18,1330,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng]",196712,Water - Precipitation - rain,1967-12-15,1967-12-01,1967-12-31,,-0.69,University of Copenhagen,13.3,University of Copenhagen,56.4,2.8,International Atomic Energy Agency,72,21.8,14.6
GNIP,GNIP/M/XX/01,PRETORIA,ZA,6826200,-25.73,28.18,1330,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng]",196801,Water - Precipitation - rain,1968-01-15,1968-01-01,1968-01-31,,2.53,University of Copenhagen,2.1,University of Copenhagen,41.1,2.1,International Atomic Energy Agency,103,23.2,15.3
GNIP,GNIP/M/XX/01,PRETORIA,ZA,6826200,-25.73,28.18,1330,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng]",196802,Water - Precipitation - rain,1968-02-15,1968-02-01,1968-02-29,,3.44,University of Copenhagen,16,University of Copenhagen,53.2,2.9,International Atomic Energy Agency,26,22.2,13.6
GNIP,GNIP/M/XX/01,PRETORIA,ZA,6826200,-25.73,28.18,1330,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng]",196803,Water - Precipitation - rain,1968-03-15,1968-03-01,1968-03-31,,-5.53,University of Copenhagen,-33.4,University of Copenhagen,26.2,1.6,International Atomic Energy Agency,130,19.3,15.4
GNIP,GNIP/M/XX/01,PRETORIA,ZA,6826200,-25.73,28.18,1330,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng]",196804,Water - Precipitation - rain,1968-04-15,1968-04-01,1968-04-30,,-7.92,University of Copenhagen,-53.7,University of Copenhagen,27.9,1.7,International Atomic Energy Agency,63,15.9,11.5
GNIP,GNIP/M/XX/01,PRETORIA,ZA,6826200,-25.73,28.18,1330,Precipitation collectors - unknown,"[Partners: South African Weather Service; iThemba labs, Gauteng]",196805,Water - Precipitation - rain,1968-05-15,1968-05-01,1968-05-31,,-1.99,University of Copenhagen,-20.8,University of Copenhagen,32,8.7,International Atomic Energy Agency,24,13.5,9.7
