Group,Project,Site,Country,WMO Code,Latitude,Longitude,Altitude,Type of Site,Source of Information,Sample Name,Media Type,Date,Begin of Period,End of Period,Comment,O18,O18 Provider,H2,H2 Provider,H3,H3 Error,H3 Provider,Precipitation,Air Temperature,Vapour Pressure
GNIP,GNIP/M/DE/02,GARMISCH-PARTENKIRCHEN,DE,1096300,47.4828,11.0622,719,Precipitation collectors - unknown,"[Partners: Deutscher Wetterdienst; Helmholtz-Zentrum, Muenchen; BAFG, Koblenz], [Reference: Stumpp et al. 2014], [Reference: Schmidt et al. 2020]",199306,Water - Precipitation - rain,1993-06-15,1993-06-01,1993-06-30,Stable isotope record revised by Stumpp et al. 2014. Meteorological data revised based on DWD climatic archives in 2014.,-9.46,Helmholtz-Forschungszentrum,-64.3,Helmholtz-Forschungszentrum,34.1,2.8,Bundesanstalt fuer Gewaesserkunde,181.7,14.9,
GNIP,GNIP/M/DE/02,GARMISCH-PARTENKIRCHEN,DE,1096300,47.4828,11.0622,719,Precipitation collectors - unknown,"[Partners: Deutscher Wetterdienst; Helmholtz-Zentrum, Muenchen; BAFG, Koblenz], [Reference: Stumpp et al. 2014], [Reference: Schmidt et al. 2020]",199307,Water - Precipitation - rain,1993-07-15,1993-07-01,1993-07-31,Stable isotope record revised by Stumpp et al. 2014. Meteorological data revised based on DWD climatic archives in 2014.,-5.77,Helmholtz-Forschungszentrum,-36.6,Helmholtz-Forschungszentrum,23.4,2.3,Bundesanstalt fuer Gewaesserkunde,345.8,14.9,
GNIP,GNIP/M/DE/02,GARMISCH-PARTENKIRCHEN,DE,1096300,47.4828,11.0622,719,Precipitation collectors - unknown,"[Partners: Deutscher Wetterdienst; Helmholtz-Zentrum, Muenchen; BAFG, Koblenz], [Reference: Stumpp et al. 2014], [Reference: Schmidt et al. 2020]",199308,Water - Precipitation - rain,1993-08-15,1993-08-01,1993-08-31,Stable isotope record revised by Stumpp et al. 2014. Meteorological data revised based on DWD climatic archives in 2014.,-6.7,Helmholtz-Forschungszentrum,-44.6,Helmholtz-Forschungszentrum,19.8,2.5,Bundesanstalt fuer Gewaesserkunde,268.3,15.3,
GNIP,GNIP/M/DE/02,GARMISCH-PARTENKIRCHEN,DE,1096300,47.4828,11.0622,719,Precipitation collectors - unknown,"[Partners: Deutscher Wetterdienst; Helmholtz-Zentrum, Muenchen; BAFG, Koblenz], [Reference: Stumpp et al. 2014], [Reference: Schmidt et al. 2020]",199309,Water - Precipitation - rain,1993-09-15,1993-09-01,1993-09-30,Stable isotope record revised by Stumpp et al. 2014. Meteorological data revised based on DWD climatic archives in 2014.,-10.09,Helmholtz-Forschungszentrum,-71.3,Helmholtz-Forschungszentrum,21.5,1.9,Bundesanstalt fuer Gewaesserkunde,108.3,11.5,
GNIP,GNIP/M/DE/02,GARMISCH-PARTENKIRCHEN,DE,1096300,47.4828,11.0622,719,Precipitation collectors - unknown,"[Partners: Deutscher Wetterdienst; Helmholtz-Zentrum, Muenchen; BAFG, Koblenz], [Reference: Stumpp et al. 2014], [Reference: Schmidt et al. 2020]",199310,"Water - Precipitation - rain & snow (""mixed"")",1993-10-15,1993-10-01,1993-10-31,Stable isotope record revised by Stumpp et al. 2014. Meteorological data revised based on DWD climatic archives in 2014.,-15.21,Helmholtz-Forschungszentrum,-111.3,Helmholtz-Forschungszentrum,18.9,1.8,Bundesanstalt fuer Gewaesserkunde,83.1,7.1,
GNIP,GNIP/M/DE/02,GARMISCH-PARTENKIRCHEN,DE,1096300,47.4828,11.0622,719,Precipitation collectors - unknown,"[Partners: Deutscher Wetterdienst; Helmholtz-Zentrum, Muenchen; BAFG, Koblenz], [Reference: Stumpp et al. 2014], [Reference: Schmidt et al. 2020]",199311,"Water - Precipitation - rain & snow (""mixed"")",1993-11-15,1993-11-01,1993-11-30,Stable isotope record revised by Stumpp et al. 2014. Meteorological data revised based on DWD climatic archives in 2014.,-17.82,Helmholtz-Forschungszentrum,-131.8,Helmholtz-Forschungszentrum,20.4,1.9,Bundesanstalt fuer Gewaesserkunde,40.8,-0.2,
GNIP,GNIP/M/DE/02,GARMISCH-PARTENKIRCHEN,DE,1096300,47.4828,11.0622,719,Precipitation collectors - unknown,"[Partners: Deutscher Wetterdienst; Helmholtz-Zentrum, Muenchen; BAFG, Koblenz], [Reference: Stumpp et al. 2014], [Reference: Schmidt et al. 2020]",199312,"Water - Precipitation - rain & snow (""mixed"")",1993-12-15,1993-12-01,1993-12-31,Stable isotope record revised by Stumpp et al. 2014. Meteorological data revised based on DWD climatic archives in 2014.,-14.92,Helmholtz-Forschungszentrum,-112,Helmholtz-Forschungszentrum,12.9,1.6,Bundesanstalt fuer Gewaesserkunde,110,0.5,
GNIP,GNIP/M/DE/02,GARMISCH-PARTENKIRCHEN,DE,1096300,47.4828,11.0622,719,Precipitation collectors - unknown,"[Partners: Deutscher Wetterdienst; Helmholtz-Zentrum, Muenchen; BAFG, Koblenz], [Reference: Stumpp et al. 2014], [Reference: Schmidt et al. 2020]",199401,"Water - Precipitation - rain & snow (""mixed"")",1994-01-15,1994-01-01,1994-01-31,Stable isotope record revised by Stumpp et al. 2014. Meteorological data revised based on DWD climatic archives in 2014.,-13.02,Helmholtz-Forschungszentrum,-100.6,Helmholtz-Forschungszentrum,13.2,2.1,Bundesanstalt fuer Gewaesserkunde,91.4,0.3,
GNIP,GNIP/M/DE/02,GARMISCH-PARTENKIRCHEN,DE,1096300,47.4828,11.0622,719,Precipitation collectors - unknown,"[Partners: Deutscher Wetterdienst; Helmholtz-Zentrum, Muenchen; BAFG, Koblenz], [Reference: Stumpp et al. 2014], [Reference: Schmidt et al. 2020]",199402,"Water - Precipitation - rain & snow (""mixed"")",1994-02-15,1994-02-01,1994-02-28,Stable isotope record revised by Stumpp et al. 2014. Meteorological data revised based on DWD climatic archives in 2014.,-13.82,Helmholtz-Forschungszentrum,-104.8,Helmholtz-Forschungszentrum,16.6,2.1,Bundesanstalt fuer Gewaesserkunde,33.5,-0.4,
GNIP,GNIP/M/DE/02,GARMISCH-PARTENKIRCHEN,DE,1096300,47.4828,11.0622,719,Precipitation collectors - unknown,"[Partners: Deutscher Wetterdienst; Helmholtz-Zentrum, Muenchen; BAFG, Koblenz], [Reference: Stumpp et al. 2014], [Reference: Schmidt et al. 2020]",199403,"Water - Precipitation - rain & snow (""mixed"")",1994-03-15,1994-03-01,1994-03-31,Stable isotope record revised by Stumpp et al. 2014. Meteorological data revised based on DWD climatic archives in 2014.,-9.92,Helmholtz-Forschungszentrum,-74.9,Helmholtz-Forschungszentrum,17.8,2,Bundesanstalt fuer Gewaesserkunde,79.3,7.2,
GNIP,GNIP/M/DE/02,GARMISCH-PARTENKIRCHEN,DE,1096300,47.4828,11.0622,719,Precipitation collectors - unknown,"[Partners: Deutscher Wetterdienst; Helmholtz-Zentrum, Muenchen; BAFG, Koblenz], [Reference: Stumpp et al. 2014], [Reference: Schmidt et al. 2020]",199404,"Water - Precipitation - rain & snow (""mixed"")",1994-04-15,1994-04-01,1994-04-30,Stable isotope record revised by Stumpp et al. 2014. Meteorological data revised based on DWD climatic archives in 2014.,-14,Helmholtz-Forschungszentrum,-107.9,Helmholtz-Forschungszentrum,21.4,2.2,Bundesanstalt fuer Gewaesserkunde,109.8,6.2,
GNIP,GNIP/M/DE/02,GARMISCH-PARTENKIRCHEN,DE,1096300,47.4828,11.0622,719,Precipitation collectors - unknown,"[Partners: Deutscher Wetterdienst; Helmholtz-Zentrum, Muenchen; BAFG, Koblenz], [Reference: Stumpp et al. 2014], [Reference: Schmidt et al. 2020]",199405,"Water - Precipitation - rain & snow (""mixed"")",1994-05-15,1994-05-01,1994-05-31,Stable isotope record revised by Stumpp et al. 2014. Meteorological data revised based on DWD climatic archives in 2014.,-8.3,Helmholtz-Forschungszentrum,-62.6,Helmholtz-Forschungszentrum,32.7,3.3,Bundesanstalt fuer Gewaesserkunde,126.4,11.9,
GNIP,GNIP/M/DE/02,GARMISCH-PARTENKIRCHEN,DE,1096300,47.4828,11.0622,719,Precipitation collectors - unknown,"[Partners: Deutscher Wetterdienst; Helmholtz-Zentrum, Muenchen; BAFG, Koblenz], [Reference: Stumpp et al. 2014], [Reference: Schmidt et al. 2020]",199406,Water - Precipitation - rain,1994-06-15,1994-06-01,1994-06-30,Stable isotope record revised by Stumpp et al. 2014. Meteorological data revised based on DWD climatic archives in 2014.,-6.31,Helmholtz-Forschungszentrum,-43.2,Helmholtz-Forschungszentrum,34,3.4,Bundesanstalt fuer Gewaesserkunde,125.6,15.2,
GNIP,GNIP/M/DE/02,GARMISCH-PARTENKIRCHEN,DE,1096300,47.4828,11.0622,719,Precipitation collectors - unknown,"[Partners: Deutscher Wetterdienst; Helmholtz-Zentrum, Muenchen; BAFG, Koblenz], [Reference: Stumpp et al. 2014], [Reference: Schmidt et al. 2020]",199407,Water - Precipitation - rain,1994-07-15,1994-07-01,1994-07-31,Stable isotope record revised by Stumpp et al. 2014. Meteorological data revised based on DWD climatic archives in 2014.,-3.7,Helmholtz-Forschungszentrum,-21.4,Helmholtz-Forschungszentrum,33.4,3.3,Bundesanstalt fuer Gewaesserkunde,136.7,18.6,
GNIP,GNIP/M/DE/02,GARMISCH-PARTENKIRCHEN,DE,1096300,47.4828,11.0622,719,Precipitation collectors - unknown,"[Partners: Deutscher Wetterdienst; Helmholtz-Zentrum, Muenchen; BAFG, Koblenz], [Reference: Stumpp et al. 2014], [Reference: Schmidt et al. 2020]",199408,Water - Precipitation - rain,1994-08-15,1994-08-01,1994-08-31,Stable isotope record revised by Stumpp et al. 2014. Meteorological data revised based on DWD climatic archives in 2014.,-5.81,Helmholtz-Forschungszentrum,-38.7,Helmholtz-Forschungszentrum,25.3,3.1,Bundesanstalt fuer Gewaesserkunde,200.7,17.4,
GNIP,GNIP/M/DE/02,GARMISCH-PARTENKIRCHEN,DE,1096300,47.4828,11.0622,719,Precipitation collectors - unknown,"[Partners: Deutscher Wetterdienst; Helmholtz-Zentrum, Muenchen; BAFG, Koblenz], [Reference: Stumpp et al. 2014], [Reference: Schmidt et al. 2020]",199409,Water - Precipitation - rain,1994-09-15,1994-09-01,1994-09-30,Stable isotope record revised by Stumpp et al. 2014. Meteorological data revised based on DWD climatic archives in 2014.,-9.51,Helmholtz-Forschungszentrum,-69.4,Helmholtz-Forschungszentrum,19.4,2,Bundesanstalt fuer Gewaesserkunde,103.9,12.7,
GNIP,GNIP/M/DE/02,GARMISCH-PARTENKIRCHEN,DE,1096300,47.4828,11.0622,719,Precipitation collectors - unknown,"[Partners: Deutscher Wetterdienst; Helmholtz-Zentrum, Muenchen; BAFG, Koblenz], [Reference: Stumpp et al. 2014], [Reference: Schmidt et al. 2020]",199410,"Water - Precipitation - rain & snow (""mixed"")",1994-10-15,1994-10-01,1994-10-31,Stable isotope record revised by Stumpp et al. 2014. Meteorological data revised based on DWD climatic archives in 2014.,-13.44,Helmholtz-Forschungszentrum,-97.5,Helmholtz-Forschungszentrum,19.1,2.3,Bundesanstalt fuer Gewaesserkunde,83.2,6.9,
GNIP,GNIP/M/DE/02,GARMISCH-PARTENKIRCHEN,DE,1096300,47.4828,11.0622,719,Precipitation collectors - unknown,"[Partners: Deutscher Wetterdienst; Helmholtz-Zentrum, Muenchen; BAFG, Koblenz], [Reference: Stumpp et al. 2014], [Reference: Schmidt et al. 2020]",199411,Water - Precipitation - rain,1994-11-15,1994-11-01,1994-11-30,Stable isotope record revised by Stumpp et al. 2014. Meteorological data revised based on DWD climatic archives in 2014.,-15.09,Helmholtz-Forschungszentrum,-113.3,Helmholtz-Forschungszentrum,13.5,2.6,Bundesanstalt fuer Gewaesserkunde,69.4,5.9,
GNIP,GNIP/M/DE/02,GARMISCH-PARTENKIRCHEN,DE,1096300,47.4828,11.0622,719,Precipitation collectors - unknown,"[Partners: Deutscher Wetterdienst; Helmholtz-Zentrum, Muenchen; BAFG, Koblenz], [Reference: Stumpp et al. 2014], [Reference: Schmidt et al. 2020]",199412,"Water - Precipitation - rain & snow (""mixed"")",1994-12-15,1994-12-01,1994-12-31,Stable isotope record revised by Stumpp et al. 2014. Meteorological data revised based on DWD climatic archives in 2014.,-15.84,Helmholtz-Forschungszentrum,-124.3,Helmholtz-Forschungszentrum,16.4,2.5,Bundesanstalt fuer Gewaesserkunde,102,0.3,
GNIP,GNIP/M/DE/02,GARMISCH-PARTENKIRCHEN,DE,1096300,47.4828,11.0622,719,Precipitation collectors - unknown,"[Partners: Deutscher Wetterdienst; Helmholtz-Zentrum, Muenchen; BAFG, Koblenz], [Reference: Stumpp et al. 2014], [Reference: Schmidt et al. 2020]",199501,"Water - Precipitation - rain & snow (""mixed"")",1995-01-15,1995-01-01,1995-01-31,Stable isotope record revised by Stumpp et al. 2014. Meteorological data revised based on DWD climatic archives in 2014.,-15.92,Helmholtz-Forschungszentrum,-122.3,Helmholtz-Forschungszentrum,11.3,1.9,Bundesanstalt fuer Gewaesserkunde,145.2,-3.5,
GNIP,GNIP/M/DE/02,GARMISCH-PARTENKIRCHEN,DE,1096300,47.4828,11.0622,719,Precipitation collectors - unknown,"[Partners: Deutscher Wetterdienst; Helmholtz-Zentrum, Muenchen; BAFG, Koblenz], [Reference: Stumpp et al. 2014], [Reference: Schmidt et al. 2020]",199502,"Water - Precipitation - rain & snow (""mixed"")",1995-02-15,1995-02-01,1995-02-28,Stable isotope record revised by Stumpp et al. 2014. Meteorological data revised based on DWD climatic archives in 2014.,-14.6,Helmholtz-Forschungszentrum,-113.9,Helmholtz-Forschungszentrum,14.6,2,Bundesanstalt fuer Gewaesserkunde,62.6,2.3,
GNIP,GNIP/M/DE/02,GARMISCH-PARTENKIRCHEN,DE,1096300,47.4828,11.0622,719,Precipitation collectors - unknown,"[Partners: Deutscher Wetterdienst; Helmholtz-Zentrum, Muenchen; BAFG, Koblenz], [Reference: Stumpp et al. 2014], [Reference: Schmidt et al. 2020]",199503,"Water - Precipitation - rain & snow (""mixed"")",1995-03-15,1995-03-01,1995-03-31,Stable isotope record revised by Stumpp et al. 2014. Meteorological data revised based on DWD climatic archives in 2014.,-16.15,Helmholtz-Forschungszentrum,-120.7,Helmholtz-Forschungszentrum,12.2,1.9,Bundesanstalt fuer Gewaesserkunde,121,1.2,
GNIP,GNIP/M/DE/02,GARMISCH-PARTENKIRCHEN,DE,1096300,47.4828,11.0622,719,Precipitation collectors - unknown,"[Partners: Deutscher Wetterdienst; Helmholtz-Zentrum, Muenchen; BAFG, Koblenz], [Reference: Stumpp et al. 2014], [Reference: Schmidt et al. 2020]",199504,"Water - Precipitation - rain & snow (""mixed"")",1995-04-15,1995-04-01,1995-04-30,Stable isotope record revised by Stumpp et al. 2014. Meteorological data revised based on DWD climatic archives in 2014.,-10.99,Helmholtz-Forschungszentrum,-82.7,Helmholtz-Forschungszentrum,25.7,2.4,Bundesanstalt fuer Gewaesserkunde,130.8,7.1,
GNIP,GNIP/M/DE/02,GARMISCH-PARTENKIRCHEN,DE,1096300,47.4828,11.0622,719,Precipitation collectors - unknown,"[Partners: Deutscher Wetterdienst; Helmholtz-Zentrum, Muenchen; BAFG, Koblenz], [Reference: Stumpp et al. 2014], [Reference: Schmidt et al. 2020]",199505,"Water - Precipitation - rain & snow (""mixed"")",1995-05-15,1995-05-01,1995-05-31,Stable isotope record revised by Stumpp et al. 2014. Meteorological data revised based on DWD climatic archives in 2014.,-10.49,Helmholtz-Forschungszentrum,-77.1,Helmholtz-Forschungszentrum,24.3,1.8,Bundesanstalt fuer Gewaesserkunde,144.5,11.2,
GNIP,GNIP/M/DE/02,GARMISCH-PARTENKIRCHEN,DE,1096300,47.4828,11.0622,719,Precipitation collectors - unknown,"[Partners: Deutscher Wetterdienst; Helmholtz-Zentrum, Muenchen; BAFG, Koblenz], [Reference: Stumpp et al. 2014], [Reference: Schmidt et al. 2020]",199506,Water - Precipitation - rain,1995-06-15,1995-06-01,1995-06-30,Stable isotope record revised by Stumpp et al. 2014. Meteorological data revised based on DWD climatic archives in 2014.,-8.49,Helmholtz-Forschungszentrum,-63.7,Helmholtz-Forschungszentrum,29.7,1.9,Bundesanstalt fuer Gewaesserkunde,199.5,12.3,
GNIP,GNIP/M/DE/02,GARMISCH-PARTENKIRCHEN,DE,1096300,47.4828,11.0622,719,Precipitation collectors - unknown,"[Partners: Deutscher Wetterdienst; Helmholtz-Zentrum, Muenchen; BAFG, Koblenz], [Reference: Stumpp et al. 2014], [Reference: Schmidt et al. 2020]",199507,Water - Precipitation - rain,1995-07-15,1995-07-01,1995-07-31,Stable isotope record revised by Stumpp et al. 2014. Meteorological data revised based on DWD climatic archives in 2014.,-4.55,Helmholtz-Forschungszentrum,-31.5,Helmholtz-Forschungszentrum,38.5,2.1,Bundesanstalt fuer Gewaesserkunde,148.2,18.6,
GNIP,GNIP/M/DE/02,GARMISCH-PARTENKIRCHEN,DE,1096300,47.4828,11.0622,719,Precipitation collectors - unknown,"[Partners: Deutscher Wetterdienst; Helmholtz-Zentrum, Muenchen; BAFG, Koblenz], [Reference: Stumpp et al. 2014], [Reference: Schmidt et al. 2020]",199508,Water - Precipitation - rain,1995-08-15,1995-08-01,1995-08-31,Stable isotope record revised by Stumpp et al. 2014. Meteorological data revised based on DWD climatic archives in 2014.,-10.49,Helmholtz-Forschungszentrum,-74,Helmholtz-Forschungszentrum,24.6,1.7,Bundesanstalt fuer Gewaesserkunde,262.3,15,
GNIP,GNIP/M/DE/02,GARMISCH-PARTENKIRCHEN,DE,1096300,47.4828,11.0622,719,Precipitation collectors - unknown,"[Partners: Deutscher Wetterdienst; Helmholtz-Zentrum, Muenchen; BAFG, Koblenz], [Reference: Stumpp et al. 2014], [Reference: Schmidt et al. 2020]",199509,Water - Precipitation - rain,1995-09-15,1995-09-01,1995-09-30,Stable isotope record revised by Stumpp et al. 2014. Meteorological data revised based on DWD climatic archives in 2014.,-10.07,Helmholtz-Forschungszentrum,-73.4,Helmholtz-Forschungszentrum,26.7,2.7,Bundesanstalt fuer Gewaesserkunde,63.6,10.3,
GNIP,GNIP/M/DE/02,GARMISCH-PARTENKIRCHEN,DE,1096300,47.4828,11.0622,719,Precipitation collectors - unknown,"[Partners: Deutscher Wetterdienst; Helmholtz-Zentrum, Muenchen; BAFG, Koblenz], [Reference: Stumpp et al. 2014], [Reference: Schmidt et al. 2020]",199510,Water - Precipitation - rain,1995-10-15,1995-10-01,1995-10-31,Stable isotope record revised by Stumpp et al. 2014. Meteorological data revised based on DWD climatic archives in 2014.,-8.06,Helmholtz-Forschungszentrum,-63.3,Helmholtz-Forschungszentrum,22.6,2.5,Bundesanstalt fuer Gewaesserkunde,12.1,10.7,
GNIP,GNIP/M/DE/02,GARMISCH-PARTENKIRCHEN,DE,1096300,47.4828,11.0622,719,Precipitation collectors - unknown,"[Partners: Deutscher Wetterdienst; Helmholtz-Zentrum, Muenchen; BAFG, Koblenz], [Reference: Stumpp et al. 2014], [Reference: Schmidt et al. 2020]",199511,"Water - Precipitation - rain & snow (""mixed"")",1995-11-15,1995-11-01,1995-11-30,Stable isotope record revised by Stumpp et al. 2014. Meteorological data revised based on DWD climatic archives in 2014.,-14.69,Helmholtz-Forschungszentrum,-108,Helmholtz-Forschungszentrum,21.3,2.5,Bundesanstalt fuer Gewaesserkunde,107.2,0.7,
GNIP,GNIP/M/DE/02,GARMISCH-PARTENKIRCHEN,DE,1096300,47.4828,11.0622,719,Precipitation collectors - unknown,"[Partners: Deutscher Wetterdienst; Helmholtz-Zentrum, Muenchen; BAFG, Koblenz], [Reference: Stumpp et al. 2014], [Reference: Schmidt et al. 2020]",199512,"Water - Precipitation - rain & snow (""mixed"")",1995-12-15,1995-12-01,1995-12-31,Stable isotope record revised by Stumpp et al. 2014. Meteorological data revised based on DWD climatic archives in 2014.,-17.13,Helmholtz-Forschungszentrum,-133.2,Helmholtz-Forschungszentrum,18.5,2.1,Bundesanstalt fuer Gewaesserkunde,100.9,-3.1,
GNIP,GNIP/M/DE/02,GARMISCH-PARTENKIRCHEN,DE,1096300,47.4828,11.0622,719,Precipitation collectors - unknown,"[Partners: Deutscher Wetterdienst; Helmholtz-Zentrum, Muenchen; BAFG, Koblenz], [Reference: Stumpp et al. 2014], [Reference: Schmidt et al. 2020]",199601,"Water - Precipitation - rain & snow (""mixed"")",1996-01-15,1996-01-01,1996-01-31,Stable isotope record revised by Stumpp et al. 2014. Meteorological data revised based on DWD climatic archives in 2014.,-18.34,Helmholtz-Forschungszentrum,-142.4,Helmholtz-Forschungszentrum,13.6,1.6,Bundesanstalt fuer Gewaesserkunde,15.4,-3,
GNIP,GNIP/M/DE/02,GARMISCH-PARTENKIRCHEN,DE,1096300,47.4828,11.0622,719,Precipitation collectors - unknown,"[Partners: Deutscher Wetterdienst; Helmholtz-Zentrum, Muenchen; BAFG, Koblenz], [Reference: Stumpp et al. 2014], [Reference: Schmidt et al. 2020]",199602,"Water - Precipitation - rain & snow (""mixed"")",1996-02-15,1996-02-01,1996-02-29,Stable isotope record revised by Stumpp et al. 2014. Meteorological data revised based on DWD climatic archives in 2014.,-17.17,Helmholtz-Forschungszentrum,-133.6,Helmholtz-Forschungszentrum,22.9,1.9,Bundesanstalt fuer Gewaesserkunde,34,-3,
GNIP,GNIP/M/DE/02,GARMISCH-PARTENKIRCHEN,DE,1096300,47.4828,11.0622,719,Precipitation collectors - unknown,"[Partners: Deutscher Wetterdienst; Helmholtz-Zentrum, Muenchen; BAFG, Koblenz], [Reference: Stumpp et al. 2014], [Reference: Schmidt et al. 2020]",199603,"Water - Precipitation - rain & snow (""mixed"")",1996-03-15,1996-03-01,1996-03-31,Stable isotope record revised by Stumpp et al. 2014. Meteorological data revised based on DWD climatic archives in 2014.,-12.66,Helmholtz-Forschungszentrum,-94,Helmholtz-Forschungszentrum,31.2,2,Bundesanstalt fuer Gewaesserkunde,77.9,-0.5,
GNIP,GNIP/M/DE/02,GARMISCH-PARTENKIRCHEN,DE,1096300,47.4828,11.0622,719,Precipitation collectors - unknown,"[Partners: Deutscher Wetterdienst; Helmholtz-Zentrum, Muenchen; BAFG, Koblenz], [Reference: Stumpp et al. 2014], [Reference: Schmidt et al. 2020]",199604,"Water - Precipitation - rain & snow (""mixed"")",1996-04-15,1996-04-01,1996-04-30,Stable isotope record revised by Stumpp et al. 2014. Meteorological data revised based on DWD climatic archives in 2014.,-10.25,Helmholtz-Forschungszentrum,-75.5,Helmholtz-Forschungszentrum,27.9,1.9,Bundesanstalt fuer Gewaesserkunde,79.6,6.9,
